régionCNC,N° auto,nom,région administrative,adresse,code INSEE,commune,population de la commune,DEP,N°UU,unité urbaine,population unité urbaine,situation géographique,écrans,fauteuils,semaines d'activité,séances,entrées 2022,entrées 2021,évolution entrées,tranche d'entrées,programmateur,AE,catégorie Art et Essai,label Art et Essai,genre,multiplexe,zone de la commune,nombre de films programmés,nombre de films inédits,nombre de films en semaine 1,PdM en entrées des films français,PdM en entrées des films américains,PdM en entrées des films européens,PdM en entrées des autres films,films Art et Essai,PdM en entrées des films Art et Essai,latitude,longitude,geolocalisation
1,741,LUXEMBOURG,ILE-DE-FRANCE,67 69 RUE MONSIEUR LE PRINCE,75106,Paris 6e Arrondissement,40452,75,851,Paris,10949158,01-Paris,3,334,53,5074,66508,43660,52.33165369,De 50 à 80 000 entrées,,,A,RDJPPR,FIXE,,C,284,121,35,66.44461243,6.560836562,13.71539261,13.2791584,229,79.38045293,48.84824,2.340797,"48.84824, 2.340797"
1,802,UGC ROTONDE,ILE-DE-FRANCE,103 BD DU MONTPARNASSE,75106,Paris 6e Arrondissement,40452,75,851,Paris,10949158,01-Paris,3,467,53,4649,75597,40081,88.61056361,De 50 à 80 000 entrées,UGC,,NON,,FIXE,,C,92,53,49,74.90376602,2.742172308,17.56286625,4.791195418,81,90.08955382,48.842318,2.328975,"48.842318, 2.328975"
1,2982,CAUMARTIN,ILE-DE-FRANCE,101 RUE ST LAZARE,75109,Paris 9e Arrondissement,60784,75,851,Paris,10949158,01-Paris,5,501,53,9058,175085,95909,82.5532536,De 150 à 200 000 entrées,,,A,,FIXE,,C,130,110,108,73.22084185,7.467738887,11.91584904,7.395570218,116,92.6932087,48.87561,2.32791,"48.87561, 2.32791"
1,3211,LE CINEMA DES CINEASTES,ILE-DE-FRANCE,7 AVENUE DE CLICHY,75117,Paris 17e Arrondissement,167765,75,851,Paris,10949158,01-Paris,3,478,53,5127,132964,76311,74.23962469,De 100 à 150 000 entrées,,,A,RDJP,FIXE,,C,170,77,62,73.90702213,5.183185924,7.577665166,13.33212678,152,96.25995405,48.884303,2.326888,"48.884303, 2.326888"
1,3222,PATHE WEPLER,ILE-DE-FRANCE,132 -140 BOULEVARD DE CLICHY,75118,Paris 18e Arrondissement,191911,75,851,Paris,10949158,01-Paris,11,1757,53,23490,625295,424464,47.31402428,De 450 à 700 000 entrées,PATHE-GAUMONT,,NON,,FIXE,,C,303,251,199,43.34026837,38.51654732,13.88362041,4.259563899,134,23.14721631,48.883938,2.328034,"48.883938, 2.328034"
1,6611,UGC CINE CITE BERCY,ILE-DE-FRANCE,2 COUR SAINT-EMILION,75112,Paris 12e Arrondissement,141275,75,851,Paris,10949158,01-Paris,18,4480,53,37654,964163,681518,41.47285912,De 700 000 à 1 million d'entrées,UGC,,NON,,FIXE,,C,369,280,280,34.53115217,44.62276456,15.24283316,5.603250118,184,21.39681853,48.833595,2.38604,"48.833595, 2.38604"
1,7491,GAUMONT AQUABOULEVARD,ILE-DE-FRANCE,8/16 RUE DU COLONEL PIERRE AVIA,75115,Paris 15e Arrondissement,231186,75,851,Paris,10949158,01-Paris,14,2583,53,26779,378789,73673,414.1490098,De 300 à 450 000 entrées,PATHE-GAUMONT,,NON,,FIXE,,C,314,255,207,24.87001365,54.90469438,14.95413965,5.271152324,103,4.806175613,48.830408,2.276322,"48.830408, 2.276322"
1,7711,GAUMONT MONTPARNOS,ILE-DE-FRANCE,16 18 RUE D ODESSA,75114,Paris 14e Arrondissement,134926,75,851,Paris,10949158,01-Paris,4,397,53,7890,144713,84252,71.76209467,De 100 à 150 000 entrées,PATHE-GAUMONT,,NON,,FIXE,,C,192,170,72,59.93912562,21.16768124,10.54095185,8.352241284,99,48.05340343,48.841914,2.324596,"48.841914, 2.324596"
1,8451,STUDIO DES URSULINES,ILE-DE-FRANCE,10 RUE DES URSULINES,75105,Paris 5e Arrondissement,58050,75,851,Paris,10949158,01-Paris,1,122,41,969,26628,14363,85.39302374,De 20 à 30 000 entrées,,,A,JPPR,FIXE,,C,108,13,8,51.62347334,15.06106643,24.90914507,8.406315162,96,90.02680965,48.842733,2.342044,"48.842733, 2.342044"
1,8513,REFLET MEDICIS 2,ILE-DE-FRANCE,7 RUE CHAMPOLLION,75105,Paris 5e Arrondissement,58050,75,851,Paris,10949158,01-Paris,3,339,53,5400,91053,48873,86.30532196,De 80 à 100 000 entrées,,,A,RDPR,FIXE,,C,302,63,37,45.32869244,6.430792106,29.52825088,18.71226458,215,83.57551591,48.849591,2.342836,"48.849591, 2.342836"
1,8632,UGC  GOBELINS,ILE-DE-FRANCE,66 BIS AV DES GOBELINS,75113,Paris 13e Arrondissement,179013,75,851,Paris,10949158,01-Paris,11,1169,53,22766,358558,224585,59.65358328,De 300 à 450 000 entrées,UGC,,NON,,FIXE,,C,348,233,201,55.91946241,25.21066001,11.90522817,6.964649404,208,47.62706743,48.832888,2.354241,"48.832888, 2.354241"
1,9900,MK2 QUAI DE LOIRE,ILE-DE-FRANCE,5/19 QUAI DE LA LOIRE,75119,Paris 19e Arrondissement,184156,75,851,Paris,10949158,01-Paris,6,1108,53,11507,326491,239081,36.56083085,De 300 à 450 000 entrées,MK2,,NON,,FIXE,,C,206,143,85,43.64624791,37.50835536,14.23323869,4.612158044,124,44.45633444,48.885067,2.374123,"48.885067, 2.374123"
2,14693,! POC ! SCENE ARTISTIQUE ALFORTVILLE,ILE-DE-FRANCE,82 RUE MARCEL BOURDARIAS,94002,Alfortville,45317,94,851,Paris,10949158,02-Petite Couronne,1,410,38,87,8175,3332,145.3481393,De 5 à 10 000 entrées,,,NON,,FIXE,,B,79,65,0,67.47566983,28.01874324,4.157154872,0.348432056,47,38.68797309,48.807586,2.422346,"48.807586, 2.422346"
2,26662,L ALCAZAR,ILE-DE-FRANCE,1 RUE DE LA STATION,92004,Asnières-sur-Seine,88672,92,851,Paris,10949158,02-Petite Couronne,4,646,53,8149,141854,86580,63.84153384,De 100 à 150 000 entrées,,,C,JPPR,FIXE,,B,230,138,115,47.73264955,34.2424287,12.56741069,5.457511058,154,39.944602,48.906327,2.284046,"48.906327, 2.284046"
2,35953,THEATRE VICTOR HUGO,ILE-DE-FRANCE,14 AV VICTOR HUGO,92007,Bagneux,42122,92,851,Paris,10949158,02-Petite Couronne,1,418,32,127,6549,3097,111.4627058,De 5 à 10 000 entrées,,,NON,,FIXE,,B,56,25,0,39.71880492,48.64994408,3.259306598,8.3719444,31,42.62661767,48.804045,2.321692,"48.804045, 2.321692"
2,66923,PATHE,ILE-DE-FRANCE,26 RUE LE CORBUSIER,92012,Boulogne-Billancourt,122162,92,851,Paris,10949158,02-Petite Couronne,7,1492,53,11651,396263,280883,41.07760171,De 300 à 450 000 entrées,PATHE-GAUMONT,,NON,,FIXE,,B,206,163,147,49.2920578,34.31646563,11.57767419,4.81380238,82,27.73184883,48.837649,2.239534,"48.837649, 2.239534"
2,69641,BUXY,ILE-DE-FRANCE,CENTRE COMMERCIAL VAL D'YERRES 2,91097,Boussy-Saint-Antoine,8057,91,851,Paris,10949158,03-Grande couronne,5,797,53,6232,65426,39463,65.79074069,De 50 à 80 000 entrées,,,C,,FIXE,,B,215,166,118,46.54707145,39.99080037,10.30205458,3.160073597,100,18.21220485,48.683571,2.535014,"48.683571, 2.535014"
2,73423,JEAN COCTEAU,ILE-DE-FRANCE,3 RUE ANATOLE FRANCE,91103,Brétigny-sur-Orge,27361,91,851,Paris,10949158,03-Grande couronne,2,368,53,2419,35447,19783,79.17909316,De 30 à 40 000 entrées,,,C,JPPR,FIXE,,B,313,204,18,51.94929962,31.24457667,12.77736457,4.028759142,199,47.40299988,48.608596,2.303919,"48.608596, 2.303919"
2,81101,LA PLEIADE,ILE-DE-FRANCE,12 AVENUE COUSIN DE MERICOURT,94016,Cachan,30492,94,851,Paris,10949158,02-Petite Couronne,3,802,50,4013,50850,29589,71.85440535,De 50 à 80 000 entrées,,,C,JP,FIXE,,B,299,223,106,60.9754548,19.01565048,14.81183422,5.197060505,200,45.74218005,48.795796,2.335316,"48.795796, 2.335316"
2,92329,UGC CINE CITE,ILE-DE-FRANCE,8 PLACE DES 3 GARES,95127,Cergy,68275,95,851,Paris,10949158,03-Grande couronne,14,2788,53,21463,289344,187148,54.60704897,De 200 à 300 000 entrées,UGC,,NON,,FIXE,,B,310,212,208,27.37476379,55.08420608,12.61395336,4.927076772,124,7.598275039,49.048453,2.010977,"49.048453, 2.010977"
2,96533,JEAN GABIN,ILE-DE-FRANCE,RUE PIERRE DE COUBERTIN,77079,Champagne-sur-Seine,6504,77,77404,Champagne-sur-Seine,29069,03-Grande couronne,1,168,50,426,4454,2804,58.84450785,De 2 à 5 000 entrées,,,D,,FIXE,,C,131,115,0,70.08961008,12.95713248,14.26495519,2.688302252,79,57.42310487,48.398755,2.80515,"48.398755, 2.80515"
2,106031,CINEMA,ILE-DE-FRANCE,7BIS RUE DE LA MAIRIE,92020,Châtillon,36688,92,851,Paris,10949158,02-Petite Couronne,1,185,22,340,10454,,,De 10 à 20 000 entrées,,,C,JP,FIXE,,B,92,71,1,57.14920564,22.61970892,11.82090879,8.410176647,61,56.53816243,48.800675,2.288049,"48.800675, 2.288049"
2,108192,ATRIUM,ILE-DE-FRANCE,3 PARVIS ROBERT SCHUMAN,92022,Chaville,20830,92,851,Paris,10949158,02-Petite Couronne,1,643,44,352,11940,6822,75.02198769,De 10 à 20 000 entrées,,,NON,,FIXE,,B,142,107,2,64.59815078,22.00391181,5.725462304,7.672475107,56,33.29480797,48.813094,2.192579,"48.813094, 2.192579"
2,110351,GAUMONT DISNEY VILLAGE,ILE-DE-FRANCE,1 ESPLANADE FRANCOIS TRUFFAUT,77111,Chessy,6780,77,851,Paris,10949158,03-Grande couronne,15,3923,53,25441,637758,418659,52.33352203,De 450 à 700 000 entrées,PATHE-GAUMONT,,NON,,FIXE,,B,260,194,186,17.28330643,64.98190279,13.86107398,3.873716801,46,1.97540167,48.880488,2.772675,"48.880488, 2.772675"
2,117025,M J C THEATRE DE COLOMBES,ILE-DE-FRANCE,"96, 98 RUE ST DENIS",92025,Colombes,87328,92,851,Paris,10949158,02-Petite Couronne,1,322,7,13,925,642,44.08099688,Moins de 2000 entrées,,,NON,,FIXE,,B,8,0,0,8.506429278,70.22749753,0,21.26607319,7,65.08407517,48.923862,2.250041,"48.923862, 2.250041"
2,123373,HEMISPHERE THEATER,ILE-DE-FRANCE,23 RUE MARCEL CLAVIER,77131,Coulommiers,15167,77,77402,Coulommiers,28499,03-Grande couronne,4,568,13,318,4883,10866,-55.06166022,De 2 à 5 000 entrées,,,NON,,FIXE,,C,30,27,2,42.46210569,50.40966817,7.128226137,0,9,10.75378943,48.809696,3.090876,"48.809696, 3.090876"
2,123905,CAMILLE ST SAENS,ILE-DE-FRANCE,15 BOULEVARD ARISTIDE BRIAND,92026,Courbevoie,82701,92,851,Paris,10949158,02-Petite Couronne,1,360,4,18,3500,2724,28.48751836,De 2 à 5 000 entrées,,,NON,,FIXE,,B,12,10,1,76.62857143,12.08571429,0,11.28571429,5,44.71428571,48.899883,2.259136,"48.899883, 2.259136"
2,133212,PATHE DAMMARIE,ILE-DE-FRANCE,824 AVENUE DU LYS,77152,Dammarie-les-Lys,22471,77,851,Paris,10949158,03-Grande couronne,10,2181,53,17295,216888,142408,52.30043256,De 200 à 300 000 entrées,PATHE-GAUMONT,,NON,,FIXE,,B,310,234,185,33.28115274,50.74183149,11.85629744,4.120718327,112,5.242059105,48.517401,2.627798,"48.517401, 2.627798"
2,142171,PARTERRE,ILE-DE-FRANCE,SQUARE DE LAC MEGANTIC,91200,Dourdan,10910,91,91302,Dourdan,12248,03-Grande couronne,2,227,52,2256,31765,20721,53.29858598,De 30 à 40 000 entrées,,,E,JP,FIXE,,C,253,182,58,48.79817857,35.5179704,12.38900634,3.29484469,124,23.19076273,48.528741,2.015215,"48.528741, 2.015215"
2,148324,MEGA CGR,ILE-DE-FRANCE,5 AVENUE DU MARECHAL  JOFFRE,93031,Épinay-sur-Seine,54569,93,851,Paris,10949158,02-Petite Couronne,12,2470,53,23071,321828,187175,71.93962869,De 300 à 450 000 entrées,CGR,,NON,,FIXE,,B,281,192,187,18.72709782,51.20375588,10.47966551,19.5894808,34,1.71542607,48.957859,2.301996,"48.957859, 2.301996"
2,152882,LA ROTONDE A,ILE-DE-FRANCE,102 RUE SAINT JACQUES,91223,Étampes,26454,91,91401,Étampes,32227,03-Grande couronne,3,338,53,5264,39113,25004,56.42697168,De 30 à 40 000 entrées,,,NON,,FIXE,,C,181,139,71,31.66991987,51.36634477,13.33983974,3.623895624,48,8.673207315,48.433642,2.155867,"48.433642, 2.155867"
2,166051,CINEMA DE L YSIEUX,ILE-DE-FRANCE,PLACE JEAN MOULIN,95250,Fosses,9895,95,95401,Fosses,22451,03-Grande couronne,1,195,53,1631,24214,12636,91.62709718,De 20 à 30 000 entrées,,,D,RDJPPR,FIXE,,C,333,236,0,62.40450342,20.89979002,9.587633472,7.108073091,225,58.79462092,49.099464,2.524882,"49.099464, 2.524882"
2,202232,UGC ISSY LES MOULINEAUX,ILE-DE-FRANCE,24 AVENUE CHARLES DE GAULLE,92040,Issy-les-Moulineaux,68641,92,851,Paris,10949158,02-Petite Couronne,7,1248,17,3708,50954,,,De 50 à 80 000 entrées,,,NON,,FIXE,,B,91,62,55,58.54187192,35.25714286,2.334975369,3.866009852,40,27.52315271,48.818131,2.277208,"48.818131, 2.277208"
2,205601,CENTRE CULTUREL,ILE-DE-FRANCE,96 AVENUE DES BRUZACQUES,95323,Jouy-le-Moutier,17357,95,851,Paris,10949158,03-Grande couronne,1,346,34,137,7283,2948,147.0488467,De 5 à 10 000 entrées,,,NON,,FIXE,,B,65,40,0,58.45360825,9.810996564,10.2233677,21.51202749,36,72.73195876,49.011314,2.043572,"49.011314, 2.043572"
2,226040,PATHE,ILE-DE-FRANCE,3 ALLEE DU PREAMBULE,77251,Lieusaint,13891,77,851,Paris,10949158,03-Grande couronne,17,3790,53,32434,1199994,701315,71.10627892,"De 1 à 1,5 million d'entrées",PATHE-GAUMONT,,NON,,FIXE,,B,298,228,224,24.61137857,58.04396112,13.24529048,4.09936983,83,4.967570211,48.616119,2.547927,"48.616119, 2.547927"
2,231939,THEATRE DE LONGJUMEAU,ILE-DE-FRANCE,20 AVENUE DU GENERAL DE GAULLE,91345,Longjumeau,21242,91,851,Paris,10949158,03-Grande couronne,1,862,44,285,8505,4051,109.9481609,De 5 à 10 000 entrées,,,NON,,FIXE,,B,147,122,0,54.88314883,23.98523985,10.5904059,10.54120541,47,29.38499385,48.679684,2.313256,"48.679684, 2.313256"
2,242003,L'ATALANTE,ILE-DE-FRANCE,48 RUE DU PRIEURE,78358,Maisons-Laffitte,23700,78,851,Paris,10949158,03-Grande couronne,1,163,51,1224,36897,22459,64.28603233,De 30 à 40 000 entrées,,,C,JP,FIXE,,B,177,125,36,63.39796033,15.67297994,16.17449288,4.75456685,105,50.4062535,48.946355,2.147062,"48.946355, 2.147062"
2,252134,CINEMASSY,ILE-DE-FRANCE,PLACE DE FRANCE,91377,Massy,50844,91,851,Paris,10949158,03-Grande couronne,3,324,23,1723,9385,61,15285.2459,De 5 à 10 000 entrées,,,C,RDJPPR,FIXE,,B,119,89,33,73.80537581,11.32404181,6.931309109,7.93927327,100,86.51070184,48.732679,2.288638,"48.732679, 2.288638"
2,276086,MELIES,ILE-DE-FRANCE,PLACE JEAN JAURES,93048,Montreuil,111954,93,851,Paris,10949158,02-Petite Couronne,6,1139,53,10093,318096,189927,67.48329621,De 300 à 450 000 entrées,,,C,RDJPPR,FIXE,,B,705,369,308,57.31246534,20.65030505,11.85766778,10.17956184,512,73.56593178,48.862437,2.442502,"48.862437, 2.442502"
2,283043,FREDERIC DARD CLUB A,ILE-DE-FRANCE,77 RUE PAUL DOUMER,78440,Les Mureaux,33705,78,851,Paris,10949158,03-Grande couronne,2,360,51,2292,30078,14761,103.7666825,De 30 à 40 000 entrées,,,C,JP,FIXE,,B,228,172,11,56.28593739,28.51565273,10.89302194,4.305387946,111,43.47270533,48.993874,1.910246,"48.993874, 1.910246"
2,288151,LE VILLAGE I,ILE-DE-FRANCE,4 RUE DE CHEZY,92051,Neuilly-sur-Seine,60411,92,851,Paris,10949158,02-Petite Couronne,2,500,53,2457,61755,33992,81.67510002,De 50 à 80 000 entrées,,,NON,,FIXE,,B,135,86,41,63.76302655,18.5485051,13.18181079,4.506657562,75,38.0871092,48.885364,2.268222,"48.885364, 2.268222"
2,292374,UGC CINE CITE,ILE-DE-FRANCE,CENTRE COMMERCIAL LES ARCADES,93051,Noisy-le-Grand,69352,93,851,Paris,10949158,02-Petite Couronne,10,1799,53,16510,235438,149419,57.56898386,De 200 à 300 000 entrées,UGC,,NON,,FIXE,,B,240,168,167,30.10647484,52.45555749,12.75358497,4.684382697,84,7.813118143,48.840097,2.547002,"48.840097, 2.547002"
2,343762,THEATRE ET CINEMA GEORGES SIMENON,ILE-DE-FRANCE,PLACE CARNOT,93064,Rosny-sous-Bois,45622,93,851,Paris,10949158,02-Petite Couronne,1,229,46,382,14480,4888,196.2356792,De 10 à 20 000 entrées,,,C,,FIXE,,B,164,105,1,67.40587424,17.56357185,5.844667849,9.185886063,119,80.11038833,48.873327,2.482728,"48.873327, 2.482728"
2,347162,ARIEL,ILE-DE-FRANCE,99 AVENUE PAUL DOUMER,92063,Rueil-Malmaison,79713,92,851,Paris,10949158,02-Petite Couronne,3,689,51,4118,82316,46739,76.11844498,De 80 à 100 000 entrées,,,C,,FIXE,,B,178,117,69,75.20372526,9.68221336,9.472915067,5.641146311,107,44.51489857,48.879844,2.180852,"48.879844, 2.180852"
2,356431,ESPACE PREVERT,ILE-DE-FRANCE,QUARTIER DU PLESSIS LE ROI,77445,Savigny-le-Temple,30404,77,851,Paris,10949158,03-Grande couronne,1,390,51,743,15047,6121,145.8258455,De 10 à 20 000 entrées,,,C,,FIXE,,B,186,134,3,58.07221941,27.38258919,9.088935524,5.45625588,84,36.93465518,48.57649,2.579118,"48.57649, 2.579118"
2,374021,LE CRATERE,ILE-DE-FRANCE,RUE JEAN MOULIN,78537,Saint-Arnoult-en-Yvelines,5925,78,78202,Saint-Arnoult-en-Yvelines,5925,03-Grande couronne,1,401,53,1057,32164,14520,121.5151515,De 30 à 40 000 entrées,,,E,,FIXE,,I,147,133,3,46.91319039,37.71118199,12.55565731,2.819970316,67,16.13351438,48.571134,1.933453,"48.571134, 1.933453"
2,425503,PATHE BELLE EPINE,ILE-DE-FRANCE,CENTRE COMMERCIAL BELLE EPINE,94073,Thiais,30994,94,851,Paris,10949158,02-Petite Couronne,16,3679,53,30933,951789,589825,61.36803289,De 700 000 à 1 million d'entrées,PATHE-GAUMONT,,NON,,FIXE,,B,257,195,190,21.42800615,61.21004665,12.85418683,4.507760375,43,2.333968908,48.756508,2.371928,"48.756508, 2.371928"
2,444330,L'ANTARES,ILE-DE-FRANCE,"1, PLACE DU COEUR BATTANT",95637,Vauréal,16207,95,851,Paris,10949158,03-Grande couronne,2,217,50,2430,34423,18518,85.8894049,De 30 à 40 000 entrées,,,NON,,FIXE,,B,236,165,30,29.49388087,46.61491752,15.42145294,8.469748662,80,20.30736486,49.030119,2.021182,"49.030119, 2.021182"
2,444791,LA GRANGE,ILE-DE-FRANCE,RUE AMBROISE PRO,77487,Vaux-le-Pénil,11254,77,851,Paris,10949158,03-Grande couronne,1,268,50,808,13410,8336,60.86852207,De 10 à 20 000 entrées,,,C,,FIXE,,B,207,171,9,75.73504274,15.08547009,6.803418803,2.376068376,109,44.83760684,48.527795,2.689584,"48.527795, 2.689584"
2,449661,UGC CYRANO,ILE-DE-FRANCE,7 RUE RAMEAU,78646,Versailles,85474,78,851,Paris,10949158,03-Grande couronne,8,1590,53,11233,169722,114196,48.62341938,De 150 à 200 000 entrées,UGC,,NON,,FIXE,,B,292,188,154,51.62602589,30.32840275,14.62357441,3.421996945,127,22.09820107,48.807883,2.130901,"48.807883, 2.130901"
2,449702,UGC ROXANE,ILE-DE-FRANCE,6 RUE ST SIMON,78646,Versailles,85474,78,851,Paris,10949158,03-Grande couronne,4,769,50,5359,67568,37368,80.81781203,De 50 à 80 000 entrées,UGC,,C,,FIXE,,B,269,176,117,69.16732539,2.733821534,16.53268505,11.56616803,236,97.79713344,48.803954,2.133847,"48.803954, 2.133847"
2,450503,CINEMA JEAN MARAIS,ILE-DE-FRANCE,59 BD CARNOT,78650,Le Vésinet,16108,78,851,Paris,10949158,03-Grande couronne,1,199,48,716,23761,12513,89.89051387,De 20 à 30 000 entrées,,,C,,FIXE,,B,157,117,5,73.44780281,11.48382529,11.0103111,4.058060805,102,68.55334779,48.893988,2.134326,"48.893988, 2.134326"
2,457861,ANDRE MALRAUX,ILE-DE-FRANCE,28 AVENUE DE VERDUN,92078,Villeneuve-la-Garenne,24670,92,851,Paris,10949158,02-Petite Couronne,1,212,36,222,7318,3632,101.4867841,De 5 à 10 000 entrées,,,NON,,FIXE,,B,68,23,0,29.99687695,45.14366021,7.651467833,17.207995,41,66.52092442,48.935662,2.333275,"48.935662, 2.333275"
